Gene,PhiValue,PhiValue
YDR472W,0.275908223666543,0.275908223666543
YDR473C,0.172256912637842,0.172256912637842
YDR475C,0.0396985116642323,0.0396985116642323
YDR476C,0.437406316306098,0.437406316306098
YDR477W,0.449281366547263,0.449281366547263
YDR478W,0.169889061803222,0.169889061803222
YDR479C,0.0691597030497073,0.0691597030497073
YDR480W,0.148967664327177,0.148967664327177
YDR481C,0.938219029973564,0.938219029973564
YDR483W,1.56202951109636,1.56202951109636
YDR484W,0.092329331873146,0.092329331873146
YDR485C,0.112124897620695,0.112124897620695
YDR486C,0.776913802526498,0.776913802526498
YDR487C,1.82041083971538,1.82041083971538
YDR488C,0.0641081253932974,0.0641081253932974
YDR489W,0.147502582923987,0.147502582923987
YDR490C,0.0922121930095241,0.0922121930095241
YDR492W,0.410871072977936,0.410871072977936
YDR494W,0.289311193908083,0.289311193908083
YDR495C,0.054760878726063,0.054760878726063
YDR496C,1.13550469347714,1.13550469347714
YDR497C,0.939143113387803,0.939143113387803
YDR498C,0.182978335608913,0.182978335608913
YDR499W,0.0435988003978314,0.0435988003978314
YDR501W,0.0718304237201466,0.0718304237201466
YDR502C,2.27821461902503,2.27821461902503
YDR503C,0.164446045021278,0.164446045021278
YDR505C,0.25565646825953,0.25565646825953
YDR506C,0.0596173590592085,0.0596173590592085
YDR507C,0.43715316661972,0.43715316661972
YDR508C,1.65895575489704,1.65895575489704
YDR512C,0.882196509538404,0.882196509538404
YDR514C,0.160844448523487,0.160844448523487
YDR515W,0.182879890459211,0.182879890459211
YDR516C,0.336862161822932,0.336862161822932
YDR517W,0.445827253745765,0.445827253745765
YDR518W,0.553385095753378,0.553385095753378
YDR520C,0.0558690053119369,0.0558690053119369
YDR524C,0.103119690620636,0.103119690620636
YDR527W,0.360127662335897,0.360127662335897
YDR528W,0.154581289643043,0.154581289643043
YDR530C,0.172315724474281,0.172315724474281
YDR531W,0.418727330941833,0.418727330941833
YDR532C,0.0718501481932936,0.0718501481932936
YDR533C,0.152311943797171,0.152311943797171
YDR534C,0.207800298791746,0.207800298791746
YDR538W,0.141043217316914,0.141043217316914
YDR539W,0.276038623117739,0.276038623117739
YDR540C,0.0473964934070182,0.0473964934070182
YDR541C,0.0463174792219059,0.0463174792219059
YEL001C,2.68948181201119,2.68948181201119
YEL002C,1.75023239461569,1.75023239461569
YEL004W,0.0907763191880049,0.0907763191880049
YEL005C,0.0307457934694641,0.0307457934694641
YEL006W,0.116206042230291,0.116206042230291
YEL007W,0.397071976688505,0.397071976688505
YEL009C,1.36684509934424,1.36684509934424
YEL011W,0.0396277924097409,0.0396277924097409
YEL012W,0.192695977419433,0.192695977419433
YEL013W,0.812481243854655,0.812481243854655
YEL015W,0.512634986901226,0.512634986901226
YEL016C,0.0542027567993199,0.0542027567993199
YEL017W,0.326650749962351,0.326650749962351
YEL018W,0.199850875413299,0.199850875413299
YEL019C,0.0853692901912483,0.0853692901912483
YEL020C,0.0503212220818443,0.0503212220818443
YEL022W,0.225174212116169,0.225174212116169
YEL023C,0.00227316474229395,0.00227316474229395
YEL024W,0.610984819632149,0.610984819632149
YEL025C,0.0235246290432599,0.0235246290432599
YEL027W,17.8614378423347,17.8614378423347
YEL029C,0.174443800081944,0.174443800081944
YEL030W,0.00961016596674573,0.00961016596674573
YEL031W,1.53950830170533,1.53950830170533
YEL032W,0.293370415490193,0.293370415490193
YEL034W,65.2047904400994,65.2047904400994
YEL036C,0.323713903581716,0.323713903581716
YEL037C,2.57996392461078,2.57996392461078
YEL038W,0.554485043203558,0.554485043203558
YEL040W,2.54770732990443,2.54770732990443
YEL042W,1.3816102927301,1.3816102927301
YEL043W,0.141702008766656,0.141702008766656
YEL044W,0.761136391283717,0.761136391283717
YEL046C,5.59667565851895,5.59667565851895
YEL047C,1.33179190372432,1.33179190372432
YEL048C,0.232566358688534,0.232566358688534
YEL050C,0.289685618257756,0.289685618257756
YEL051W,3.85168109247679,3.85168109247679
YEL052W,0.213650495328411,0.213650495328411
YEL053C,0.084411761156043,0.084411761156043
YEL054C,13.0795156286776,13.0795156286776
YEL055C,0.533437799119602,0.533437799119602
YEL056W,0.239211860179447,0.239211860179447
YEL058W,0.724773773086107,0.724773773086107
YEL060C,0.870639265463798,0.870639265463798
YEL061C,0.0938711152748709,0.0938711152748709
YEL062W,0.057305664624569,0.057305664624569
YEL063C,0.510684810107368,0.510684810107368
YEL064C,0.0698929232399068,0.0698929232399068
YEL065W,0.893905608968748,0.893905608968748
YEL066W,0.432349997013987,0.432349997013987
YEL071W,3.76037312897272,3.76037312897272
YEL072W,0.012581942111622,0.012581942111622
YER001W,0.376663425145038,0.376663425145038
YER002W,2.36993211287975,2.36993211287975
YER003C,3.54389801209419,3.54389801209419
YER004W,1.27219219363917,1.27219219363917
YER005W,0.0917561508901268,0.0917561508901268
YER006W,2.00690063352759,2.00690063352759
YER007C-A,2.74406056491522,2.74406056491522
YER007W,0.0407066880070371,0.0407066880070371
YER008C,0.150017020655385,0.150017020655385
YER010C,0.277266839803791,0.277266839803791
YER011W,1.17812399512585,1.17812399512585
YER012W,2.34048071101583,2.34048071101583
YER013W,0.0992272821681345,0.0992272821681345
YER014W,0.141370038872335,0.141370038872335
YER015W,0.0227405679028421,0.0227405679028421
YER016W,0.43538209606344,0.43538209606344
YER017C,0.1722277240058,0.1722277240058
YER018C,0.14425635657383,0.14425635657383
YER019W,0.264672572858836,0.264672572858836
YER020W,0.219519536856141,0.219519536856141
YER021W,1.30852160737077,1.30852160737077
YER022W,0.185782313506045,0.185782313506045
YER023W,5.05802233814724,5.05802233814724
YER024W,0.00876366002081857,0.00876366002081857
YER025W,4.49335714246057,4.49335714246057
YER026C,1.52358396309803,1.52358396309803
YER027C,0.84303314071636,0.84303314071636
YER028C,0.0521160993419421,0.0521160993419421
YER029C,0.507981574742327,0.507981574742327
YER030W,2.24200254712693,2.24200254712693
YER031C,1.7851528806406,1.7851528806406
YER032W,0.139686229274685,0.139686229274685
YER034W,0.343402867566648,0.343402867566648
YER036C,3.69768070518192,3.69768070518192
YER037W,0.0612675695406353,0.0612675695406353
YER038C,0.0281949875083568,0.0281949875083568
YER039C,0.00378086785928135,0.00378086785928135
YER040W,0.127227083536957,0.127227083536957
YER041W,0.0115465270568255,0.0115465270568255
YER042W,1.5410234664352,1.5410234664352
YER043C,12.9130616604391,12.9130616604391
YER045C,0.0552224934387105,0.0552224934387105
YER047C,0.0783628666722564,0.0783628666722564
YER048C,1.64569029887085,1.64569029887085
YER049W,0.901765045328893,0.901765045328893
YER051W,0.0628228637852919,0.0628228637852919
YER052C,1.94569316258814,1.94569316258814
YER053C,0.0719625195556429,0.0719625195556429
YER055C,6.04102877348897,6.04102877348897
YER056C,1.49201142750735,1.49201142750735
YER059W,0.206772244502671,0.206772244502671
YER060W,0.0567510185722555,0.0567510185722555
YER061C,0.106685668481115,0.106685668481115
YER062C,0.637122426851284,0.637122426851284
YER063W,1.60559844273262,1.60559844273262
YER064C,0.879511346534729,0.879511346534729
YER065C,0.00910001637345087,0.00910001637345087
YER066W,0.00336275800200947,0.00336275800200947
YER067W,0.0885238627812373,0.0885238627812373
YER068W,0.479857050502196,0.479857050502196
YER069W,0.264253104204538,0.264253104204538
YER070W,1.42690016886937,1.42690016886937
YER073W,2.51314200724198,2.51314200724198
YER075C,0.092171053547034,0.092171053547034
YER076C,0.0714739873052758,0.0714739873052758
YER077C,0.0804557737066815,0.0804557737066815
YER078C,0.106893162241093,0.106893162241093
YER079W,0.182164399644067,0.182164399644067
YER080W,0.681677113374676,0.681677113374676
YER081W,0.0993970314814388,0.0993970314814388
YER082C,0.533739682301231,0.533739682301231
YER083C,0.756907691255954,0.756907691255954
YER086W,1.63536554394451,1.63536554394451
YER087W,0.0851996704302111,0.0851996704302111
YER088C,0.480560044985119,0.480560044985119
YER089C,0.632840881845185,0.632840881845185
YER090W,2.39392043274746,2.39392043274746
YER091C,6.79083575399286,6.79083575399286
YER093C,0.0413113498400641,0.0413113498400641
YER094C,1.97294719174727,1.97294719174727
YER095W,0.401865099479863,0.401865099479863
YER098W,0.0173920158045452,0.0173920158045452
YER099C,0.60632590771092,0.60632590771092
YER100W,1.32073068242945,1.32073068242945
YER101C,0.112368648377785,0.112368648377785
YER103W,0.17604162167161,0.17604162167161
YER104W,0.144543713649257,0.144543713649257
YER105C,0.224497562934527,0.224497562934527
YER107C,0.587475187720719,0.587475187720719
YER110C,3.12207825884422,3.12207825884422
YER111C,0.106453905576238,0.106453905576238
YER112W,1.72437186580621,1.72437186580621
YER113C,0.135075198401909,0.135075198401909
YER114C,0.334016146836117,0.334016146836117
YER115C,0.0429133080611057,0.0429133080611057
YER116C,0.108124472149332,0.108124472149332
YER118C,0.483372710556787,0.483372710556787
YER119C,0.204096594529345,0.204096594529345
YER120W,8.12818029289942,8.12818029289942
YER122C,1.64763482354365,1.64763482354365
YER123W,0.182171046999889,0.182171046999889
YER124C,1.04966327292356,1.04966327292356
YER125W,1.03265757366041,1.03265757366041
YER126C,2.31748720283956,2.31748720283956
YER127W,0.572332349560991,0.572332349560991
YER128W,0.135618218931616,0.135618218931616
YER129W,0.0691016218750024,0.0691016218750024
YER130C,0.17468869748468,0.17468869748468
YER132C,0.0439376342384627,0.0439376342384627
YER133W,2.48479827834486,2.48479827834486
YER134C,0.452033209662924,0.452033209662924
YER136W,1.48280263617646,1.48280263617646
YER139C,0.203611946960577,0.203611946960577
YER140W,0.0648532747439276,0.0648532747439276
YER141W,0.432646658593207,0.432646658593207
YER142C,0.110937073999588,0.110937073999588
YER143W,0.51295310305292,0.51295310305292
YER144C,0.0645117870897324,0.0645117870897324
YER145C,2.35644381029389,2.35644381029389
YER147C,0.061894647346876,0.061894647346876
YER148W,1.59578715121627,1.59578715121627
YER149C,0.190450034626185,0.190450034626185
YER151C,0.469065531923405,0.469065531923405
YER152C,0.183316764697477,0.183316764697477
YER153C,0.0468017807040041,0.0468017807040041
YER154W,0.305770408698264,0.305770408698264
YER155C,0.253945272536114,0.253945272536114
YER156C,1.71512288518928,1.71512288518928
YER157W,0.119627006057264,0.119627006057264
YER161C,0.341734390899742,0.341734390899742
YER162C,0.061453642695595,0.061453642695595
YER163C,0.2258725727789,0.2258725727789
YER164W,0.238907521225643,0.238907521225643
YER165W,14.8199069579342,14.8199069579342
YER166W,0.226415332067252,0.226415332067252
YER167W,0.152069555003675,0.152069555003675
YER168C,0.295179163170744,0.295179163170744
YER169W,0.0890928137970298,0.0890928137970298
YER170W,0.133822770882718,0.133822770882718
YER171W,0.136195054663765,0.136195054663765
YER172C,0.148910850758557,0.148910850758557
YER173W,0.0282445275965535,0.0282445275965535
YER174C,0.471881780017421,0.471881780017421
YER175C,0.175289014079263,0.175289014079263
YER176W,0.223400058586598,0.223400058586598
YER177W,8.0194752577386,8.0194752577386
YER178W,5.83386058363265,5.83386058363265
YER180C,0.00797586255640768,0.00797586255640768
YER182W,0.141490683141759,0.141490683141759
YER183C,0.347312006491868,0.347312006491868
YER184C,0.0106867380043652,0.0106867380043652
YER185W,0.007617143045219,0.007617143045219
YER186C,0.00638641365036167,0.00638641365036167
YFL001W,0.173835791490708,0.173835791490708
YFL002C,0.233041216170156,0.233041216170156
YFL004W,1.44240364126071,1.44240364126071
YFL005W,3.25409061306473,3.25409061306473
YFL007W,0.173355723331976,0.173355723331976
YFL008W,0.192559835132912,0.192559835132912
YFL009W,0.182385598733789,0.182385598733789
YFL010C,4.96718189614885,4.96718189614885
YFL013C,0.25092979218226,0.25092979218226
YFL016C,0.401104878336889,0.401104878336889
YFL017C,0.905723892142147,0.905723892142147
YFL018C,2.55568283769286,2.55568283769286
YFL021W,0.127731398827338,0.127731398827338
YFL022C,3.58796023422066,3.58796023422066
YFL023W,0.284347242912662,0.284347242912662
YFL024C,0.0801610717158125,0.0801610717158125
YFL025C,0.0712335558527758,0.0712335558527758
YFL026W,1.88143195932558,1.88143195932558
YFL027C,0.0499550667962933,0.0499550667962933
YFL028C,0.456085929523124,0.456085929523124
YFL029C,0.112988689923504,0.112988689923504
YFL030W,0.00740766495519609,0.00740766495519609
YFL031W,0.213611011188206,0.213611011188206
YFL033C,0.0564037154807101,0.0564037154807101
YFL034C-B,0.342603200335307,0.342603200335307
YFL034W,0.115414651687443,0.115414651687443
YFL036W,0.117059714590904,0.117059714590904
YFL037W,2.87087902763474,2.87087902763474
YFL038C,5.20791936499016,5.20791936499016
YFL039C,25.7276341607343,25.7276341607343
YFL041W,0.530564002736817,0.530564002736817
YFL042C,0.134177564513183,0.134177564513183
YFL044C,0.401338353264998,0.401338353264998
YFL045C,9.45402204054685,9.45402204054685
YFL046W,0.272962646852289,0.272962646852289
YFL047W,0.149114848795119,0.149114848795119
YFL048C,1.07619789513614,1.07619789513614
YFL049W,0.154497620359429,0.154497620359429
YFL050C,0.000812188147227255,0.000812188147227255
YFL054C,0.0156347554321434,0.0156347554321434
YFL055W,0.00666735354626784,0.00666735354626784
YFL056C,0.00423284316049749,0.00423284316049749
YFR001W,1.10596984521167,1.10596984521167
YFR002W,0.334099716106297,0.334099716106297
YFR003C,0.786766334475028,0.786766334475028
YFR004W,1.75300274090304,1.75300274090304
YFR005C,0.155630778100996,0.155630778100996
YFR006W,0.903646321265791,0.903646321265791
YFR007W,0.0960932923720087,0.0960932923720087
YFR008W,0.176337498709688,0.176337498709688
YFR009W,1.06671690418785,1.06671690418785
YFR010W,1.31915105971381,1.31915105971381
YFR011C,0.823940388055598,0.823940388055598
YFR013W,0.165322037834023,0.165322037834023
YFR014C,0.139079051476069,0.139079051476069
YFR015C,0.0245182964565865,0.0245182964565865
YFR016C,0.243622351173232,0.243622351173232
YFR017C,0.0394985675990773,0.0394985675990773
YFR018C,0.147650640103685,0.147650640103685
YFR019W,0.0565896795527331,0.0565896795527331
YFR021W,0.141449493862344,0.141449493862344
YFR022W,0.0103864790887642,0.0103864790887642
YFR024C-A,1.14193422657096,1.14193422657096
YFR025C,0.262580645355584,0.262580645355584
YFR026C,0.00741135663204376,0.00741135663204376
YFR027W,0.0946098089494317,0.0946098089494317
YFR028C,0.313545262598786,0.313545262598786
YFR029W,0.0605901030281618,0.0605901030281618
YFR030W,0.200002478699074,0.200002478699074
YFR031C,0.0729036285564173,0.0729036285564173
YFR031C-A,4.58997113086199,4.58997113086199
YFR034C,0.414048069363069,0.414048069363069
YFR037C,0.968746394809554,0.968746394809554
YFR038W,0.152046294744895,0.152046294744895
YFR039C,0.173463813744775,0.173463813744775
YFR040W,0.174876674606948,0.174876674606948
YFR041C,0.536385151753394,0.536385151753394
YFR042W,0.204367815350228,0.204367815350228
YFR043C,0.138846142383256,0.138846142383256
YFR044C,3.00885160545973,3.00885160545973
YFR045W,0.0916911299669059,0.0916911299669059
YFR046C,0.0608683604077386,0.0608683604077386
YFR047C,0.609552876424815,0.609552876424815
YFR048W,0.107408197874012,0.107408197874012
YFR050C,2.09190284602019,2.09190284602019
YFR051C,1.06444598161662,1.06444598161662
YFR052W,1.78403003878022,1.78403003878022
YFR053C,0.237716322459536,0.237716322459536
YFR055W,1.20523181665353,1.20523181665353
YGL001C,1.06193990110548,1.06193990110548
YGL002W,0.24803610965611,0.24803610965611
YGL003C,0.0868222589715852,0.0868222589715852
YGL004C,0.108401736062822,0.108401736062822
YGL005C,0.155909526165634,0.155909526165634
YGL006W,0.094426579616405,0.094426579616405
YGL008C,31.4630839437759,31.4630839437759
YGL009C,8.04210895574206,8.04210895574206
YGL010W,0.13076313930465,0.13076313930465
YGL011C,1.60290526697879,1.60290526697879
YGL012W,2.04266619564788,2.04266619564788
YGL013C,0.12475455770284,0.12475455770284
YGL014W,0.453730735720425,0.453730735720425
YGL016W,0.21353614202877,0.21353614202877
YGL017W,0.137102394167982,0.137102394167982
YGL018C,0.183828546536255,0.183828546536255
YGL019W,0.886628882411546,0.886628882411546
YGL020C,0.901055067168617,0.901055067168617
YGL021W,0.247099158048565,0.247099158048565
YGL022W,0.943762244492665,0.943762244492665
YGL023C,0.213830227544574,0.213830227544574
YGL025C,0.21501608008114,0.21501608008114
YGL026C,4.6700422764731,4.6700422764731
YGL027C,0.546067451982224,0.546067451982224
YGL028C,1.05699546891203,1.05699546891203
YGL031C,26.7409404677282,26.7409404677282
YGL035C,0.449513700140628,0.449513700140628
YGL036W,0.0830527077388264,0.0830527077388264
YGL037C,1.24182890876415,1.24182890876415
YGL038C,0.414494266411612,0.414494266411612
YGL039W,0.589359905679684,0.589359905679684
YGL040C,1.32506295777123,1.32506295777123
YGL043W,1.30333844146842,1.30333844146842
YGL044C,0.590100441532387,0.590100441532387
YGL045W,0.0387880079029819,0.0387880079029819
YGL047W,0.19552764698392,0.19552764698392
YGL048C,2.1407749171478,2.1407749171478
YGL049C,0.626502739065672,0.626502739065672
YGL050W,0.274202881119348,0.274202881119348
YGL053W,0.0532626841274845,0.0532626841274845
YGL055W,2.52884278559127,2.52884278559127
YGL056C,0.41749892035896,0.41749892035896
YGL057C,0.142010269851913,0.142010269851913
YGL058W,1.08538119397698,1.08538119397698
YGL059W,0.0307808710144746,0.0307808710144746
YGL060W,0.140479829075089,0.140479829075089
YGL061C,0.264571398191915,0.264571398191915
YGL062W,0.405649774198206,0.405649774198206
YGL063W,0.019008541819156,0.019008541819156
YGL064C,0.0791812242173177,0.0791812242173177
YGL065C,0.288967558092662,0.288967558092662
YGL066W,0.226435193340585,0.226435193340585
YGL067W,0.330896446055409,0.330896446055409
YGL068W,1.93146364024569,1.93146364024569
YGL071W,0.169542879145373,0.169542879145373
YGL073W,0.151039062266998,0.151039062266998
YGL075C,0.0881591786830026,0.0881591786830026
YGL076C,3.29899235137772,3.29899235137772
YGL077C,0.587326285490554,0.587326285490554
YGL078C,1.60466733308182,1.60466733308182
YGL079W,0.186316653930363,0.186316653930363
YGL081W,0.0194692913521084,0.0194692913521084
YGL082W,0.367177676900912,0.367177676900912
YGL083W,0.0921831484110214,0.0921831484110214
YGL084C,0.298718143542139,0.298718143542139
YGL085W,0.0671547075916885,0.0671547075916885
YGL086W,0.175000230441909,0.175000230441909
YGL090W,0.0209504947442147,0.0209504947442147
YGL091C,0.317982518765637,0.317982518765637
YGL092W,0.42813378389206,0.42813378389206
YGL093W,0.125562118946505,0.125562118946505
YGL094C,0.0678423168551029,0.0678423168551029
YGL095C,0.130608087851337,0.130608087851337
YGL096W,0.00565332474504127,0.00565332474504127
YGL097W,1.08039290865407,1.08039290865407
YGL098W,0.300538254572316,0.300538254572316
YGL099W,0.951044638100206,0.951044638100206
YGL100W,0.62403960995292,0.62403960995292
YGL101W,0.740213965427933,0.740213965427933
YGL103W,62.038714754475,62.038714754475
YGL104C,0.036371859853463,0.036371859853463
YGL105W,8.276273497625,8.276273497625
YGL106W,8.12903786604129,8.12903786604129
YGL107C,0.168447339617552,0.168447339617552
YGL110C,0.176413885692423,0.176413885692423
YGL111W,0.706305560020709,0.706305560020709
YGL112C,0.385353248673181,0.385353248673181
YGL113W,0.0246490179526181,0.0246490179526181
YGL114W,0.119275876913482,0.119275876913482
YGL115W,0.555854883836469,0.555854883836469
YGL116W,0.17809202072482,0.17809202072482
YGL117W,0.0975947928619887,0.0975947928619887
YGL119W,0.144442157096529,0.144442157096529
YGL120C,1.14685195874757,1.14685195874757
YGL122C,1.25034968374167,1.25034968374167
YGL123W,61.3986652064334,61.3986652064334
YGL124C,0.058279385421016,0.058279385421016
YGL125W,0.178689146691052,0.178689146691052
YGL126W,0.166543215524014,0.166543215524014
YGL128C,0.0804651981423053,0.0804651981423053
YGL129C,0.269770733733088,0.269770733733088
YGL130W,0.367998808738746,0.367998808738746
YGL131C,0.023289599293534,0.023289599293534
YGL133W,0.0778986965071163,0.0778986965071163
YGL134W,0.0725539374137316,0.0725539374137316
YGL136C,0.0289098740255788,0.0289098740255788
YGL137W,1.86926442855861,1.86926442855861
YGL139W,0.216150856804413,0.216150856804413
YGL140C,0.144503670573667,0.144503670573667
YGL141W,0.0824117431183445,0.0824117431183445
YGL142C,0.083531243943433,0.083531243943433
YGL143C,0.064440653781962,0.064440653781962
YGL144C,0.0358150871526292,0.0358150871526292
YGL145W,0.146263967627983,0.146263967627983
YGL146C,0.0107503087788591,0.0107503087788591
YGL147C,19.4621069842417,19.4621069842417
YGL148W,4.94648339779787,4.94648339779787
YGL150C,0.154715780356169,0.154715780356169
YGL151W,0.12578053989692,0.12578053989692
YGL153W,0.298687940460633,0.298687940460633
YGL154C,0.0346240622903943,0.0346240622903943
YGL155W,0.137419708096906,0.137419708096906
YGL157W,0.72965803096811,0.72965803096811
YGL159W,0.175156187953424,0.175156187953424
YGL160W,0.129031309928998,0.129031309928998
YGL161C,0.646675719119427,0.646675719119427
YGL162W,0.0851538827761847,0.0851538827761847
YGL163C,0.0757511241976068,0.0757511241976068
YGL164C,0.165894054803871,0.165894054803871
YGL166W,0.206644289568162,0.206644289568162
YGL167C,0.603463471225997,0.603463471225997
YGL169W,0.248132445538457,0.248132445538457
YGL171W,0.625227536983661,0.625227536983661
YGL172W,0.646848905554494,0.646848905554494
YGL173C,1.22576452990842,1.22576452990842
YGL174W,0.190134616073514,0.190134616073514
YGL175C,0.0363381860400917,0.0363381860400917
YGL176C,0.0229124942482097,0.0229124942482097
YGL178W,0.142809185593333,0.142809185593333
YGL179C,0.0470971477998692,0.0470971477998692
YGL180W,0.0563799985389645,0.0563799985389645
YGL181W,0.602503862131047,0.602503862131047
YGL183C,0.00346521103180523,0.00346521103180523
YGL184C,0.0634597714277135,0.0634597714277135
YGL185C,0.117361103235142,0.117361103235142
YGL186C,0.58690052155793,0.58690052155793
YGL187C,1.29170344111999,1.29170344111999
YGL190C,0.296753350884375,0.296753350884375
YGL194C,0.143696702673811,0.143696702673811
YGL195W,0.830996363175805,0.830996363175805
YGL196W,0.25670938615367,0.25670938615367
YGL197W,0.089668797765018,0.089668797765018
YGL198W,0.563262847405253,0.563262847405253
YGL200C,3.09033372466056,3.09033372466056
YGL201C,0.285664392006223,0.285664392006223
YGL202W,3.94847308181772,3.94847308181772
YGL203C,0.431792394717563,0.431792394717563
YGL206C,1.73860407195215,1.73860407195215
YGL207W,1.31635978247509,1.31635978247509
YGL208W,0.115741609743699,0.115741609743699
YGL209W,0.24186005170699,0.24186005170699
YGL210W,0.462331957694508,0.462331957694508
YGL211W,0.205898578093457,0.205898578093457
YGL212W,0.23869163288581,0.23869163288581
YGL213C,0.62768734090046,0.62768734090046
YGL215W,0.24993134341157,0.24993134341157
YGL216W,0.0933310538574129,0.0933310538574129
YGL219C,0.120010731842882,0.120010731842882
YGL221C,1.02673402492619,1.02673402492619
YGL222C,1.07357590805063,1.07357590805063
YGL223C,0.14541830221315,0.14541830221315
YGL224C,0.27789016604031,0.27789016604031
YGL225W,3.12061512655402,3.12061512655402
YGL227W,0.0619134552253845,0.0619134552253845
YGL228W,0.650100900194686,0.650100900194686
YGL229C,0.020875490626595,0.020875490626595
YGL231C,1.45571955230994,1.45571955230994
YGL232W,0.881015951183632,0.881015951183632
YGL233W,0.14605692046475,0.14605692046475
YGL234W,4.99082798122541,4.99082798122541
YGL236C,0.0635509709999361,0.0635509709999361
YGL237C,0.181990945051781,0.181990945051781
YGL238W,0.501027992704775,0.501027992704775
YGL240W,0.075697744450477,0.075697744450477
YGL241W,0.136798647587715,0.136798647587715
YGL242C,2.15383051732988,2.15383051732988
YGL243W,0.0664902818374496,0.0664902818374496
YGL244W,0.972349234185336,0.972349234185336
YGL245W,8.57861306373901,8.57861306373901
YGL246C,0.269898313291106,0.269898313291106
YGL247W,0.0671469747023169,0.0671469747023169
YGL248W,0.0998695649337575,0.0998695649337575
YGL250W,0.0912732605539661,0.0912732605539661
YGL251C,0.00617655069131246,0.00617655069131246
YGL252C,0.308520680027921,0.308520680027921
YGL253W,15.2922589530084,15.2922589530084
YGL254W,0.14264997587313,0.14264997587313
YGL255W,0.138849340444999,0.138849340444999
YGL256W,0.126489317268391,0.126489317268391
YGL257C,0.100212794948887,0.100212794948887
YGR001C,1.26503658134724,1.26503658134724
YGR002C,0.168412594777336,0.168412594777336
YGR003W,0.0833460183509886,0.0833460183509886
YGR004W,0.150462339612972,0.150462339612972
YGR005C,0.651257470287934,0.651257470287934
YGR006W,0.141286563703191,0.141286563703191
YGR007W,0.395245266787786,0.395245266787786
YGR009C,0.507638856052447,0.507638856052447
YGR010W,0.183985516660371,0.183985516660371
YGR012W,0.258423769553294,0.258423769553294
YGR013W,0.123734551431735,0.123734551431735
YGR014W,0.516097333016868,0.516097333016868
YGR015C,0.0570288467925594,0.0570288467925594
YGR016W,0.0772053274339678,0.0772053274339678
YGR017W,0.369053219795004,0.369053219795004
YGR019W,0.293823212369355,0.293823212369355
YGR021W,0.0986477631743475,0.0986477631743475
YGR024C,0.2361421862301,0.2361421862301
YGR026W,1.33735627507945,1.33735627507945
YGR028W,0.148040237031739,0.148040237031739
YGR029W,0.619843459817484,0.619843459817484
YGR030C,0.377550268306651,0.377550268306651
YGR031W,0.197298750341819,0.197298750341819
YGR032W,0.117433523495591,0.117433523495591
YGR033C,0.531498714367722,0.531498714367722
YGR036C,0.160890539159501,0.160890539159501
YGR038W,0.722858720647122,0.722858720647122
YGR040W,0.104235152838887,0.104235152838887
YGR041W,0.134167991764741,0.134167991764741
YGR042W,0.0661508424981331,0.0661508424981331
YGR043C,0.021803750495359,0.021803750495359
YGR044C,0.315929300873731,0.315929300873731
YGR046W,0.115409613918143,0.115409613918143
YGR047C,0.126731518792708,0.126731518792708
YGR048W,0.460770582762775,0.460770582762775
YGR049W,0.338101456757693,0.338101456757693
YGR052W,0.0151004046841888,0.0151004046841888
YGR053C,0.00795949907001917,0.00795949907001917
YGR054W,1.23141140766044,1.23141140766044
YGR055W,1.36363521086197,1.36363521086197
YGR056W,0.194364154185093,0.194364154185093
YGR057C,0.0782401898960199,0.0782401898960199
YGR058W,0.178655259972409,0.178655259972409
YGR060W,4.38325006566218,4.38325006566218
YGR061C,2.65406970876433,2.65406970876433
YGR062C,0.0380936145681417,0.0380936145681417
YGR065C,0.196828518253294,0.196828518253294
YGR068C,0.0541147908378419,0.0541147908378419
YGR070W,0.00633328674165115,0.00633328674165115
YGR071C,0.0574269239450434,0.0574269239450434
YGR072W,0.246487225144499,0.246487225144499
YGR075C,0.102905271786673,0.102905271786673
YGR076C,0.488695616632474,0.488695616632474
YGR077C,0.0589361466774503,0.0589361466774503
YGR078C,1.68376131282526,1.68376131282526
YGR079W,0.666269437760974,0.666269437760974
YGR080W,0.571920332750898,0.571920332750898
YGR081C,0.893960740569708,0.893960740569708
YGR082W,1.71508555624281,1.71508555624281
YGR083C,0.789642059213703,0.789642059213703
YGR084C,0.249815804275694,0.249815804275694
YGR086C,4.65171275163836,4.65171275163836
YGR088W,0.0102748280495955,0.0102748280495955
YGR089W,0.0932641934588339,0.0932641934588339
YGR090W,0.401309395498111,0.401309395498111
YGR091W,0.0956562317320065,0.0956562317320065
YGR092W,0.269072274615229,0.269072274615229
YGR093W,0.245771177713309,0.245771177713309
YGR094W,3.95929087201256,3.95929087201256
YGR095C,0.505453248615284,0.505453248615284
YGR096W,0.0316698902767245,0.0316698902767245
YGR097W,0.0993585616908352,0.0993585616908352
YGR098C,0.0317397865161035,0.0317397865161035
YGR099W,0.0670805320197023,0.0670805320197023
YGR100W,0.0965109735796667,0.0965109735796667
YGR101W,0.162846558086837,0.162846558086837
YGR102C,0.230440793286144,0.230440793286144
YGR103W,1.9622274635014,1.9622274635014
YGR104C,0.187791352494391,0.187791352494391
YGR106C,3.64833246167635,3.64833246167635
YGR108W,0.202988082039531,0.202988082039531
YGR109C,0.141161460906223,0.141161460906223
YGR111W,0.318494655502673,0.318494655502673
YGR112W,0.0632468595668789,0.0632468595668789
